"","time","hpv10","hpv20","hpv35","hpv50","batt"
"1",2020-01-01 01:00:00,1.42839459760786,11.413759115268,11.6180108600295,0.170632283923051,1
"2",2020-01-01 01:10:00,1.35940654647846,10.9788397496184,11.9337177221075,0.176244171089388,0.999302163293789
"3",2020-01-01 01:20:00,1.39371706378488,10.7825700887268,12.2144677336259,0.174616296523035,0.998604326587578
"4",2020-01-01 01:30:00,1.3711568890281,10.8480514238891,11.7673157627509,0.167715095345632,0.997906489881368
"5",2020-01-01 01:40:00,1.32559816592438,10.834581018524,11.4988528776734,0.172934098035516,0.997208653175157
"6",2020-01-01 01:50:00,1.38003120671445,10.5473531719902,11.0822397867385,0.173594723646486,0.996510816468946
"7",2020-01-01 02:00:00,1.29073741308506,10.4522928843418,11.0772864817079,0.164755143386713,0.995812979762736
"8",2020-01-01 02:10:00,1.29711750291337,10.4592747793653,10.8404746448801,0.166446099712187,0.995115143056525
"9",2020-01-01 02:20:00,1.26816174911956,10.7389710703821,11.0628498647558,0.163125150314356,0.994417306350314
"10",2020-01-01 02:30:00,1.2701640846029,10.0237789004282,10.6406867477439,0.160126687355751,0.993719469644103
"11",2020-01-01 02:40:00,1.18744051372462,10.2890381189957,11.041700040202,0.159364097714738,0.993021632937893
"12",2020-01-01 02:50:00,1.20709028255671,9.96017697404987,10.5378349428469,0.158109630051564,0.992323796231682
"13",2020-01-01 03:00:00,1.17730671513987,9.83747718432723,10.1870143866246,0.151431407284564,0.991625959525471
"14",2020-01-01 03:10:00,1.1556100043538,9.64329990360775,10.2560056602952,0.157095818199872,0.99092812281926
"15",2020-01-01 03:20:00,1.13760879672724,9.12598967388584,10.2339997825004,0.151352332508802,0.99023028611305
"16",2020-01-01 03:30:00,1.14783401263852,8.74013251757287,9.7961352574092,0.140619272390279,0.989532449406839
"17",2020-01-01 03:40:00,1.12998355870012,8.59898399459594,9.1324775580281,0.144055388561051,0.988834612700628
"18",2020-01-01 03:50:00,1.0864551917423,8.33396093539244,9.17429333755002,0.139652318542307,0.988136775994417
"19",2020-01-01 04:00:00,1.07697224059147,8.84530233878405,9.03417420655834,0.133192271399424,0.987438939288207
"20",2020-01-01 04:10:00,1.00492110840444,8.92189851640424,8.90122901097774,0.128807945941801,0.986741102581996
"21",2020-01-01 04:20:00,1.02898008192373,8.33245755122186,8.89554524325113,0.126342052607071,0.986043265875785
"22",2020-01-01 04:30:00,0.996938105581666,7.75049093128507,8.31107165881821,0.129745372787728,0.985345429169574
"23",2020-01-01 04:40:00,0.968183704603656,7.69802379243646,8.0837041934865,0.119534610759613,0.984647592463364
"24",2020-01-01 04:50:00,0.927292028669996,7.56421991739166,7.93743711779311,0.114757409430014,0.983949755757153
"25",2020-01-01 05:00:00,0.911295705925591,7.03061865745153,7.81061630990426,0.111151174265292,0.983251919050942
"26",2020-01-01 05:10:00,0.857423005012929,6.96315160429389,7.61761792521462,0.105624733716939,0.982554082344731
"27",2020-01-01 05:20:00,0.811437172473683,6.97191397844392,7.16100110886097,0.100720304849523,0.981856245638521
"28",2020-01-01 05:30:00,0.783077174990094,6.21269172229312,6.39758157282012,0.105531533872054,0.98115840893231
"29",2020-01-01 05:40:00,0.772019769679169,5.97576754978858,5.96278261648635,0.0933893360609596,0.980460572226099
"30",2020-01-01 05:50:00,0.725808576563102,5.97888080500054,6.05713090485027,0.0919421843309782,0.979762735519888
"31",2020-01-01 06:00:00,0.674118209951285,5.39555196121442,6.06137666660782,0.0893595524506882,0.979064898813678
"32",2020-01-01 06:10:00,0.673378220112844,5.8530765554059,6.24840906649297,0.0849435917334488,0.978367062107467
"33",2020-01-01 06:20:00,0.649138736747091,5.61917334400492,5.58407737750155,0.0803369182468647,0.977669225401256
"34",2020-01-01 06:30:00,0.645602144739912,4.96966141204307,5.23530323079673,0.0731634277036611,0.976971388695045
"35",2020-01-01 06:40:00,0.560520092663044,4.69572412841963,5.08999184901482,0.0740886670394703,0.976273551988835
"36",2020-01-01 06:50:00,0.544068143633487,4.19815171715383,4.91930678317198,0.0699893757238721,0.975575715282624
"37",2020-01-01 07:00:00,0.501312643384549,3.7030902739281,4.32256988741503,0.0667983608554488,0.974877878576413
"38",2020-01-01 07:10:00,0.473474377742387,3.90847309946185,4.08867389929867,0.0688040487940419,0.974180041870202
"39",2020-01-01 07:20:00,0.464467671638184,3.68421907732585,3.96269926346218,0.0623949219858565,0.973482205163992
"40",2020-01-01 07:30:00,0.42775271326191,3.86941146379799,3.87313646181267,0.059882327012184,0.972784368457781
"41",2020-01-01 07:40:00,0.417537746556986,3.46670810581559,3.92180171793061,0.0499467611391089,0.97208653175157
"42",2020-01-01 07:50:00,0.378872651930669,2.89380433469505,3.36768678431163,0.046950930563291,0.971388695045359
"43",2020-01-01 08:00:00,0.334920341865203,2.66056308625509,3.07830411073788,0.0421253476314089,0.970690858339149
"44",2020-01-01 08:10:00,0.314620049329125,2.43780838611583,3.17829695275302,0.0407127110518022,0.969993021632938
"45",2020-01-01 08:20:00,0.333941857337479,2.23961042928844,2.46681989406525,0.0441487352460055,0.969295184926727
"46",2020-01-01 08:30:00,0.289327845003163,2.49339477989946,2.16864948013493,0.0362460041166752,0.968597348220516
"47",2020-01-01 08:40:00,0.284055286686648,1.70642888301554,2.34684041634701,0.0280995957841709,0.967899511514306
"48",2020-01-01 08:50:00,0.256599607815793,2.1405073022132,1.7676630128069,0.0197935175374834,0.967201674808095
"49",2020-01-01 09:00:00,0.21381516621082,1.86030552620955,1.41532152927951,0.0330656086172276,0.966503838101884
"50",2020-01-01 09:10:00,0.205658784614244,1.40327544492642,1.39373727234828,0.0211568428986597,0.965806001395673
"51",2020-01-01 09:20:00,0.187521911276849,1.52400357771363,1.44667129985784,0.0189988070187017,0.965108164689463
"52",2020-01-01 09:30:00,0.150355323883045,0.635253647210201,0.737328855548265,0.0173846858569326,0.964410327983252
"53",2020-01-01 09:40:00,0.120780899567871,1.07357230992115,0.776312634799666,0.0179222373387269,0.963712491277041
"54",2020-01-01 09:50:00,0.108592628280407,0.581886955070311,1.12121676971632,0.0117528027799719,0.96301465457083
"55",2020-01-01 10:00:00,0.0967923247649177,0.589279590022453,1.02538116693998,0.0126273941068767,0.96231681786462
"56",2020-01-01 10:10:00,0.0857441813359483,0.851018469326236,0.342803130514824,0.00999665219875238,0.961618981158409
"57",2020-01-01 10:20:00,0.0937103748121067,0.624308124706024,0.691165806488137,0.00431685886288891,0.960921144452198
"58",2020-01-01 10:30:00,0.0530644123520083,0.434602673056845,0.205622886962494,0.00636839930572538,0.960223307745987
