"","time","hpv10","hpv20","hpv35","hpv50","batt"
"1",2020-01-01 01:00:00,1.63463575982898,17.9790082830656,4.96832916849747,0.1721289802483,1
"2",2020-01-01 01:10:00,1.6791045670731,17.8665812299862,4.91522224956117,0.169570096409718,0.999302163293789
"3",2020-01-01 01:20:00,1.57697730361186,18.4399566688914,4.89511722034973,0.163230265625141,0.998604326587578
"4",2020-01-01 01:30:00,1.62903876962496,17.1476666713964,4.75910440324632,0.163766313661404,0.997906489881368
"5",2020-01-01 01:40:00,1.58273872671288,17.7896124085226,4.69778638179315,0.163141586071915,0.997208653175157
"6",2020-01-01 01:50:00,1.57204119815135,17.4494224177796,4.78861940564672,0.163785782133022,0.996510816468946
"7",2020-01-01 02:00:00,1.57198924285818,18.3341956090394,4.68332659994641,0.15894901341057,0.995812979762736
"8",2020-01-01 02:10:00,1.63734340435832,17.6959577837336,4.69495459350824,0.152995539754741,0.995115143056525
"9",2020-01-01 02:20:00,1.49413794885082,16.274426162225,4.52790504211747,0.157405933421193,0.994417306350314
"10",2020-01-01 02:30:00,1.46850571239359,16.4843356676873,4.3267732308937,0.15296945660256,0.993719469644103
"11",2020-01-01 02:40:00,1.53545179153382,17.1637134761523,4.39596043224976,0.157583775279436,0.993021632937893
"12",2020-01-01 02:50:00,1.48162701885199,16.2735465673138,4.5327595915407,0.149053815030076,0.992323796231682
"13",2020-01-01 03:00:00,1.4480052834775,15.6334268960876,4.15211763130946,0.146322808724454,0.991625959525471
"14",2020-01-01 03:10:00,1.43254279420257,15.5304224557549,4.13989941885765,0.147492787354564,0.99092812281926
"15",2020-01-01 03:20:00,1.39524083639765,15.6471731562959,4.02646495811604,0.1420168872855,0.99023028611305
"16",2020-01-01 03:30:00,1.40101589797691,15.1079827563327,4.1040473986599,0.134020623148858,0.989532449406839
"17",2020-01-01 03:40:00,1.30063581344393,14.7359905541489,3.88585061787038,0.137134828339354,0.988834612700628
"18",2020-01-01 03:50:00,1.27423578658773,13.9533780148992,3.71560401346676,0.133548090865514,0.988136775994417
"19",2020-01-01 04:00:00,1.24521608122612,13.8329038717791,3.81488031911974,0.128109937049572,0.987438939288207
"20",2020-01-01 04:10:00,1.17755485726454,13.9180290565392,3.77196229612378,0.122925301612952,0.986741102581996
"21",2020-01-01 04:20:00,1.1940200634128,14.5007939284256,3.70885677700321,0.121324829487283,0.986043265875785
"22",2020-01-01 04:30:00,1.16802786348729,13.2807268474147,3.44235353940144,0.119695123672089,0.985345429169574
"23",2020-01-01 04:40:00,1.15353659046758,12.1475576555387,3.34609810328555,0.11434075819355,0.984647592463364
"24",2020-01-01 04:50:00,1.08112076845858,12.5483824770195,3.12327109047668,0.112542281822156,0.983949755757153
"25",2020-01-01 05:00:00,1.05959656842923,12.347226711634,3.01238431771991,0.105947834707806,0.983251919050942
"26",2020-01-01 05:10:00,1.03485940770996,11.6438465347524,3.07297452273369,0.101066569410118,0.982554082344731
"27",2020-01-01 05:20:00,0.990428535693347,10.9085342386651,2.98970558236948,0.102142664844943,0.981856245638521
"28",2020-01-01 05:30:00,0.918635804856649,10.3285803870104,2.94828036169427,0.10208541469994,0.98115840893231
"29",2020-01-01 05:40:00,0.905853914294803,10.1547973392988,2.63624253807999,0.092721231982277,0.980460572226099
"30",2020-01-01 05:50:00,0.859173388139936,9.58310752122059,2.51032266798519,0.0902880122399433,0.979762735519888
"31",2020-01-01 06:00:00,0.876277238232842,9.44026047032061,2.68406993501524,0.0896908319369467,0.979064898813678
"32",2020-01-01 06:10:00,0.817693320946744,9.6232558415881,2.44420529101887,0.0855898200556303,0.978367062107467
"33",2020-01-01 06:20:00,0.72697037303141,8.7208769653805,2.44915078746705,0.0795029413916805,0.977669225401256
"34",2020-01-01 06:30:00,0.708456199004537,8.48565542923532,2.12779473891525,0.0734032237870396,0.976971388695045
"35",2020-01-01 06:40:00,0.700520530066821,7.55765330913938,2.05200881995119,0.0750313960392407,0.976273551988835
"36",2020-01-01 06:50:00,0.712537399483159,7.10753095620193,2.0535696041318,0.0677161517432017,0.975575715282624
"37",2020-01-01 07:00:00,0.615156613088479,6.60883372841599,1.9347092601678,0.0594056581297075,0.974877878576413
"38",2020-01-01 07:10:00,0.62290622800964,6.28648877760658,1.74465182416372,0.0629327705386708,0.974180041870202
"39",2020-01-01 07:20:00,0.618137289256981,6.09402923468029,1.54061519392382,0.0599014662762079,0.973482205163992
"40",2020-01-01 07:30:00,0.565218246582861,5.53637024567954,1.55837280565926,0.0514814437861062,0.972784368457781
"41",2020-01-01 07:40:00,0.462286630648767,5.17653852331803,1.37567941254883,0.0526756712143097,0.97208653175157
"42",2020-01-01 07:50:00,0.486305452088219,5.06727327460522,1.22243697560779,0.0453238990189288,0.971388695045359
"43",2020-01-01 08:00:00,0.465265270499904,4.98690222740539,1.13545505283405,0.0407937948760391,0.970690858339149
"44",2020-01-01 08:10:00,0.444731794645882,4.6777819627579,1.22698407564058,0.0366624432509461,0.969993021632938
"45",2020-01-01 08:20:00,0.355181875484147,3.46295345357656,1.02513149074735,0.0357606923509179,0.969295184926727
"46",2020-01-01 08:30:00,0.307365788858105,3.63864465825627,0.984582072270716,0.0368868904377516,0.968597348220516
"47",2020-01-01 08:40:00,0.299559831063826,3.47400877386002,0.832282819236785,0.0260890892868283,0.967899511514306
"48",2020-01-01 08:50:00,0.307545040105287,3.04925973301263,0.789525780612425,0.0288380953986826,0.967201674808095
"49",2020-01-01 09:00:00,0.180695084840785,2.71460131886766,0.700482082839706,0.0235422555117699,0.966503838101884
"50",2020-01-01 09:10:00,0.211966423417619,2.61103036190798,0.506557593424469,0.022387391118929,0.965806001395673
"51",2020-01-01 09:20:00,0.190754541258457,2.47931797355058,0.566027069578422,0.0216653961674755,0.965108164689463
"52",2020-01-01 09:30:00,0.190633513159441,1.87288318811218,0.530789449136204,0.0176526329808841,0.964410327983252
"53",2020-01-01 09:40:00,0.102010654951361,2.20664137203402,0.280629066741998,0.0143963059465757,0.963712491277041
"54",2020-01-01 09:50:00,0.164975208573624,2.03622768766509,0.276203558357592,0.0145668448536292,0.96301465457083
"55",2020-01-01 10:00:00,0.0967755367328649,1.11269510094404,0.325629276597887,0.00896269159876006,0.96231681786462
"56",2020-01-01 10:10:00,0.107246391111687,0.690578696176463,0.223354555715959,0.0117442553324677,0.961618981158409
