"","time","hpv10","hpv20","hpv35","hpv50","batt"
"1",2020-01-01 01:00:00,0.871291742936917,7.9568274911519,8.43742850458461,0.132269403083673,1
"2",2020-01-01 01:10:00,0.837964172004541,8.28717721255275,7.99632680930288,0.131757581311442,0.999302163293789
"3",2020-01-01 01:20:00,0.891218761094471,8.16029470455867,7.98782175737848,0.129911464506435,0.998604326587578
"4",2020-01-01 01:30:00,0.842951596403826,8.5370803539753,7.6324268326167,0.133568195394513,0.997906489881368
"5",2020-01-01 01:40:00,0.869938236156406,8.32752948911575,8.06245962567147,0.12408750210378,0.997208653175157
"6",2020-01-01 01:50:00,0.840927218217039,7.9714706969224,7.56309048341389,0.131961520869591,0.996510816468946
"7",2020-01-01 02:00:00,0.83805963799301,7.65336904671537,7.62793307856761,0.130848719925028,0.995812979762736
"8",2020-01-01 02:10:00,0.826312066894393,7.78284339700533,7.64120609902629,0.124843275269653,0.995115143056525
"9",2020-01-01 02:20:00,0.813372834647744,8.0628924476716,7.23494293487412,0.125953440391063,0.994417306350314
"10",2020-01-01 02:30:00,0.801160284353245,7.74505392186085,7.38560297077769,0.121573400836399,0.993719469644103
"11",2020-01-01 02:40:00,0.813824482311295,7.63727621654411,7.17372358998254,0.122475119929588,0.993021632937893
"12",2020-01-01 02:50:00,0.773898282542676,7.57774063737271,6.97470718462678,0.12236758858181,0.992323796231682
"13",2020-01-01 03:00:00,0.770161233712894,7.1551201366549,7.47722991389405,0.115904212036431,0.991625959525471
"14",2020-01-01 03:10:00,0.786219346388603,7.40944328513566,7.01268640794891,0.113717454569874,0.99092812281926
"15",2020-01-01 03:20:00,0.783162459086851,7.0020142365676,6.87424717056177,0.111712613702746,0.99023028611305
"16",2020-01-01 03:30:00,0.711513452291347,6.89892373140531,6.5389298231103,0.11220222337823,0.989532449406839
"17",2020-01-01 03:40:00,0.718636872554342,6.82222086946117,6.43336820676267,0.109380487138462,0.988834612700628
"18",2020-01-01 03:50:00,0.721525054069812,6.26233921039184,6.12963615651679,0.103751930562849,0.988136775994417
"19",2020-01-01 04:00:00,0.682980368565137,6.4126753394161,6.15671607538895,0.102272617012752,0.987438939288207
"20",2020-01-01 04:10:00,0.645691310076294,6.42734823544989,6.2226315006484,0.0946996604373126,0.986741102581996
"21",2020-01-01 04:20:00,0.625148475828647,5.9276853044315,5.8894620343194,0.0944699198891788,0.986043265875785
"22",2020-01-01 04:30:00,0.606671570956222,5.92083395623241,5.58161326914611,0.0920700078480779,0.985345429169574
"23",2020-01-01 04:40:00,0.604898492930117,5.66112698785283,5.57722587519819,0.0956673163960683,0.984647592463364
"24",2020-01-01 04:50:00,0.588050272782365,5.48341252143712,5.51947957018989,0.092516990665222,0.983949755757153
"25",2020-01-01 05:00:00,0.553037059021915,5.31296140728801,5.24684114708694,0.0834079599912858,0.983251919050942
"26",2020-01-01 05:10:00,0.525718797597442,5.32373217639265,5.07805785327278,0.0819291189286609,0.982554082344731
"27",2020-01-01 05:20:00,0.528812937875353,4.75328704981353,4.85824347268294,0.0822699838934617,0.981856245638521
"28",2020-01-01 05:30:00,0.480495998645427,5.03310058658827,4.46316126076327,0.077986943734861,0.98115840893231
"29",2020-01-01 05:40:00,0.489655112522056,4.590952975756,4.41267539355538,0.0749650562427541,0.980460572226099
"30",2020-01-01 05:50:00,0.439915272428855,4.2911125866096,4.44881452299933,0.0660390109221189,0.979762735519888
"31",2020-01-01 06:00:00,0.44628602749799,4.19820469707684,4.25570492147691,0.0684936621196779,0.979064898813678
"32",2020-01-01 06:10:00,0.450674914307345,3.99526493427657,3.88716033692818,0.0597663095418484,0.978367062107467
"33",2020-01-01 06:20:00,0.415212738039624,3.92122437962809,3.75055271888981,0.0640396014364652,0.977669225401256
"34",2020-01-01 06:30:00,0.407595580390985,3.72594664920934,3.65226757024605,0.0564839071808202,0.976971388695045
"35",2020-01-01 06:40:00,0.36987867017951,3.64774769516426,3.29964808737354,0.0557034659434155,0.976273551988835
